"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"16-Oct-2024","EQ","1,561.40","1,573.00","1,550.40","1,571.75","1,563.05","1,562.20","1,560.90","1,702.05","1,132.00","25,19,123","3,93,21,10,953.30","1,12,983"
"15-Oct-2024","EQ","1,601.90","1,604.95","1,568.00","1,598.45","1,569.80","1,571.75","1,579.45","1,702.05","1,132.00","22,06,500","3,48,50,48,883.30","76,026"
"14-Oct-2024","EQ","1,600.00","1,605.95","1,571.05","1,595.75","1,601.00","1,598.45","1,588.74","1,702.05","1,132.00","23,01,224","3,65,60,52,055.70","94,624"
"11-Oct-2024","EQ","1,602.10","1,613.80","1,573.75","1,618.90","1,594.30","1,595.75","1,596.30","1,702.05","1,132.00","18,94,245","3,02,37,78,556.25","95,276"
"10-Oct-2024","EQ","1,693.95","1,694.00","1,614.10","1,680.50","1,623.90","1,618.90","1,641.97","1,702.05","1,132.00","22,88,313","3,75,73,29,990.65","1,27,199"
"09-Oct-2024","EQ","1,630.50","1,702.05","1,630.50","1,640.70","1,683.00","1,680.50","1,677.17","1,702.05","1,132.00","16,71,718","2,80,37,62,073.70","1,01,206"
"08-Oct-2024","EQ","1,624.65","1,653.20","1,623.85","1,624.65","1,639.90","1,640.70","1,643.65","1,683.00","1,132.00","12,39,808","2,03,78,14,668.35","87,922"
"07-Oct-2024","EQ","1,623.00","1,644.85","1,612.05","1,623.30","1,624.00","1,624.65","1,631.00","1,683.00","1,132.00","15,53,239","2,53,33,29,006.80","78,746"
"04-Oct-2024","EQ","1,645.10","1,656.40","1,577.30","1,656.55","1,625.00","1,623.30","1,613.46","1,683.00","1,132.00","23,71,220","3,82,58,68,232.20","1,10,514"
"03-Oct-2024","EQ","1,661.25","1,678.00","1,640.35","1,664.85","1,658.00","1,656.55","1,659.10","1,683.00","1,132.00","15,33,472","2,54,41,76,554.55","82,208"
"01-Oct-2024","EQ","1,660.00","1,667.05","1,651.55","1,654.10","1,663.95","1,664.85","1,659.48","1,683.00","1,132.00","9,45,740","1,56,94,33,690.60","62,809"
"30-Sep-2024","EQ","1,675.00","1,678.90","1,646.30","1,672.50","1,655.00","1,654.10","1,656.81","1,683.00","1,132.00","13,13,437","2,17,61,13,118.85","69,740"
"27-Sep-2024","EQ","1,630.15","1,679.05","1,630.00","1,621.80","1,674.50","1,672.50","1,659.12","1,683.00","1,132.00","38,66,952","6,41,57,23,669.20","1,71,020"
"26-Sep-2024","EQ","1,643.20","1,652.45","1,602.30","1,643.20","1,619.00","1,621.80","1,621.26","1,683.00","1,132.00","26,13,098","4,23,65,03,910.30","1,43,054"
"25-Sep-2024","EQ","1,638.00","1,649.00","1,618.25","1,637.55","1,648.00","1,643.20","1,632.46","1,683.00","1,132.00","7,59,761","1,24,02,80,645.35","50,563"
"24-Sep-2024","EQ","1,625.00","1,659.60","1,624.95","1,658.15","1,638.95","1,637.55","1,644.76","1,683.00","1,132.00","14,76,260","2,42,80,93,987.35","78,498"
"23-Sep-2024","EQ","1,646.85","1,664.85","1,638.00","1,638.65","1,658.55","1,658.15","1,652.17","1,683.00","1,132.00","11,29,445","1,86,60,29,758.00","53,599"
"20-Sep-2024","EQ","1,645.90","1,652.60","1,609.80","1,637.70","1,644.05","1,638.65","1,634.70","1,683.00","1,132.00","25,04,382","4,09,39,12,902.30","1,22,041"
"19-Sep-2024","EQ","1,660.00","1,668.00","1,632.75","1,651.60","1,642.00","1,637.70","1,645.03","1,683.00","1,132.00","20,48,750","3,37,02,52,632.00","85,182"
"18-Sep-2024","EQ","1,673.00","1,673.00","1,638.05","1,671.80","1,652.50","1,651.60","1,652.97","1,683.00","1,132.00","10,84,127","1,79,20,27,042.20","50,850"
"17-Sep-2024","EQ","1,660.00","1,683.00","1,656.70","1,659.40","1,673.00","1,671.80","1,671.64","1,683.00","1,132.00","9,58,137","1,60,16,56,080.35","54,542"
"16-Sep-2024","EQ","1,661.20","1,671.85","1,654.15","1,659.70","1,661.00","1,659.40","1,664.06","1,681.60","1,132.00","6,83,436","1,13,72,76,581.75","26,158"
"13-Sep-2024","EQ","1,658.90","1,669.20","1,643.50","1,657.25","1,660.00","1,659.70","1,657.58","1,681.60","1,132.00","7,47,149","1,23,84,61,744.60","45,814"
"12-Sep-2024","EQ","1,635.00","1,660.00","1,630.55","1,628.35","1,652.00","1,657.25","1,650.09","1,681.60","1,132.00","17,28,200","2,85,16,77,420.20","1,02,467"
"11-Sep-2024","EQ","1,627.10","1,652.30","1,624.25","1,632.00","1,635.00","1,628.35","1,637.08","1,681.60","1,132.00","12,43,738","2,03,60,97,219.30","74,123"
"10-Sep-2024","EQ","1,633.00","1,644.35","1,624.30","1,620.15","1,630.70","1,632.00","1,635.68","1,681.60","1,132.00","12,48,269","2,04,17,66,841.70","69,943"
"09-Sep-2024","EQ","1,611.05","1,636.80","1,610.00","1,611.05","1,620.70","1,620.15","1,624.43","1,681.60","1,132.00","10,03,511","1,63,01,37,175.60","53,004"
"06-Sep-2024","EQ","1,627.75","1,631.95","1,608.05","1,627.75","1,613.60","1,611.05","1,617.39","1,681.60","1,132.00","9,13,336","1,47,72,22,913.30","51,056"
"05-Sep-2024","EQ","1,651.10","1,659.95","1,623.40","1,651.90","1,627.70","1,627.75","1,638.52","1,681.60","1,132.00","10,81,756","1,77,24,73,906.80","54,977"
"04-Sep-2024","EQ","1,635.05","1,658.00","1,630.80","1,653.20","1,654.00","1,651.90","1,648.48","1,681.60","1,132.00","10,19,049","1,67,98,77,367.20","61,940"
"03-Sep-2024","EQ","1,643.30","1,659.85","1,643.30","1,646.65","1,650.00","1,653.20","1,652.37","1,681.60","1,132.00","12,64,708","2,08,97,69,436.20","55,591"
"02-Sep-2024","EQ","1,669.00","1,681.60","1,642.00","1,654.90","1,644.00","1,646.65","1,653.70","1,681.60","1,132.00","13,06,971","2,16,13,38,376.75","63,931"
"30-Aug-2024","EQ","1,615.00","1,663.70","1,615.00","1,618.55","1,654.60","1,654.90","1,650.47","1,663.70","1,132.00","32,96,701","5,44,10,98,694.65","1,11,816"
"29-Aug-2024","EQ","1,622.00","1,642.30","1,609.00","1,618.20","1,616.00","1,618.55","1,623.31","1,642.30","1,132.00","27,49,546","4,46,33,68,934.45","1,15,197"
"28-Aug-2024","EQ","1,604.00","1,630.00","1,595.20","1,598.05","1,615.75","1,618.20","1,611.64","1,630.00","1,132.00","14,33,847","2,31,08,43,598.70","89,146"
"27-Aug-2024","EQ","1,586.50","1,619.80","1,586.50","1,593.95","1,594.00","1,598.05","1,607.90","1,619.80","1,132.00","15,70,234","2,52,47,73,865.05","76,744"
"26-Aug-2024","EQ","1,570.00","1,596.00","1,566.55","1,574.55","1,593.80","1,593.95","1,587.22","1,606.70","1,132.00","6,58,120","1,04,45,84,194.30","39,936"
"23-Aug-2024","EQ","1,580.05","1,585.80","1,568.45","1,585.80","1,576.35","1,574.55","1,575.42","1,606.70","1,132.00","7,70,573","1,21,39,72,517.25","30,482"
"22-Aug-2024","EQ","1,599.00","1,599.00","1,576.05","1,594.60","1,582.55","1,585.80","1,584.47","1,606.70","1,132.00","9,06,819","1,43,68,23,138.20","47,656"
"21-Aug-2024","EQ","1,565.65","1,596.15","1,561.00","1,562.85","1,593.95","1,594.60","1,586.64","1,606.70","1,132.00","10,74,905","1,70,54,89,148.70","48,327"
"20-Aug-2024","EQ","1,576.50","1,579.00","1,558.20","1,575.50","1,562.90","1,562.85","1,563.36","1,606.70","1,132.00","14,13,845","2,21,03,51,792.10","54,178"
"19-Aug-2024","EQ","1,578.45","1,584.95","1,569.70","1,576.10","1,570.00","1,575.50","1,577.83","1,606.70","1,132.00","7,42,635","1,17,17,50,274.65","33,757"
"16-Aug-2024","EQ","1,567.00","1,580.45","1,560.00","1,563.80","1,575.00","1,576.10","1,574.15","1,606.70","1,132.00","9,09,870","1,43,22,68,072.40","42,286"
"14-Aug-2024","EQ","1,597.00","1,597.00","1,555.00","1,583.45","1,565.35","1,563.80","1,570.24","1,606.70","1,132.00","8,96,638","1,40,79,34,640.25","54,982"
"13-Aug-2024","EQ","1,600.00","1,606.70","1,580.00","1,586.25","1,585.00","1,583.45","1,594.09","1,606.70","1,132.00","22,81,463","3,63,68,52,019.50","70,474"
"12-Aug-2024","EQ","1,574.70","1,593.00","1,571.05","1,574.75","1,586.00","1,586.25","1,585.70","1,600.00","1,132.00","17,31,555","2,74,57,23,298.00","63,008"
"09-Aug-2024","EQ","1,574.80","1,581.20","1,561.50","1,569.95","1,572.00","1,574.75","1,571.68","1,600.00","1,132.00","9,56,684","1,50,36,03,983.55","57,468"
"08-Aug-2024","EQ","1,545.00","1,589.65","1,545.00","1,553.55","1,570.00","1,569.95","1,573.86","1,600.00","1,132.00","35,41,556","5,57,39,12,688.35","1,69,880"
"07-Aug-2024","EQ","1,532.10","1,556.90","1,532.10","1,531.90","1,552.00","1,553.55","1,546.54","1,600.00","1,132.00","13,59,682","2,10,27,97,942.60","93,083"
"06-Aug-2024","EQ","1,513.00","1,542.35","1,505.70","1,515.05","1,532.45","1,531.90","1,532.37","1,600.00","1,132.00","17,75,016","2,71,99,84,623.55","71,099"
"05-Aug-2024","EQ","1,472.00","1,527.95","1,472.00","1,528.80","1,516.00","1,515.05","1,510.33","1,600.00","1,132.00","17,19,770","2,59,74,12,062.55","1,20,866"
"02-Aug-2024","EQ","1,529.00","1,541.40","1,523.70","1,546.20","1,526.00","1,528.80","1,531.72","1,600.00","1,132.00","13,53,707","2,07,35,02,080.85","63,586"
"01-Aug-2024","EQ","1,545.95","1,552.50","1,535.55","1,544.30","1,545.00","1,546.20","1,543.38","1,600.00","1,132.00","15,29,481","2,36,05,64,566.45","50,656"
"31-Jul-2024","EQ","1,530.10","1,548.55","1,523.55","1,528.90","1,544.00","1,544.30","1,539.63","1,600.00","1,132.00","16,45,138","2,53,29,05,402.35","92,240"
"30-Jul-2024","EQ","1,554.00","1,564.05","1,526.00","1,553.95","1,529.00","1,528.90","1,535.54","1,600.00","1,132.00","29,88,651","4,58,92,05,593.15","1,16,552"
"29-Jul-2024","EQ","1,588.00","1,589.00","1,528.80","1,575.00","1,553.00","1,553.95","1,548.13","1,600.00","1,132.00","39,83,153","6,16,64,39,117.55","1,39,458"
"26-Jul-2024","EQ","1,504.75","1,600.00","1,501.00","1,500.05","1,586.50","1,575.00","1,553.88","1,600.00","1,038.00","46,87,416","7,28,36,77,071.85","1,73,606"
"25-Jul-2024","EQ","1,498.00","1,508.70","1,489.80","1,503.50","1,503.00","1,500.05","1,501.53","1,582.00","1,038.00","22,00,932","3,30,47,68,416.70","85,347"
"24-Jul-2024","EQ","1,495.35","1,511.30","1,485.00","1,497.90","1,503.50","1,503.50","1,502.34","1,582.00","1,038.00","22,66,300","3,40,47,51,810.15","60,576"
"23-Jul-2024","EQ","1,490.00","1,504.00","1,475.15","1,490.00","1,495.00","1,497.90","1,492.12","1,582.00","1,038.00","12,41,630","1,85,26,58,489.65","74,701"
"22-Jul-2024","EQ","1,475.05","1,507.05","1,470.65","1,485.50","1,491.15","1,490.00","1,493.45","1,582.00","1,038.00","13,28,847","1,98,45,68,094.25","66,243"
"19-Jul-2024","EQ","1,501.60","1,506.00","1,480.20","1,506.65","1,488.00","1,485.50","1,489.28","1,582.00","1,019.50","8,68,261","1,29,30,80,503.55","51,046"
"18-Jul-2024","EQ","1,497.00","1,513.00","1,485.60","1,510.40","1,502.00","1,506.65","1,503.54","1,582.00","1,019.50","21,69,744","3,26,22,95,217.35","88,452"
"16-Jul-2024","EQ","1,517.20","1,524.45","1,503.10","1,517.20","1,508.40","1,510.40","1,513.06","1,582.00","1,019.50","9,63,199","1,45,73,79,833.65","45,731"
"15-Jul-2024","EQ","1,516.60","1,531.95","1,513.25","1,512.05","1,514.90","1,517.20","1,523.67","1,582.00","1,019.50","18,25,510","2,78,14,80,430.85","78,582"
"12-Jul-2024","EQ","1,506.05","1,515.00","1,502.40","1,506.00","1,512.55","1,512.05","1,510.46","1,582.00","1,013.00","11,92,685","1,80,15,06,846.15","44,679"
"11-Jul-2024","EQ","1,517.00","1,519.00","1,495.00","1,513.20","1,505.30","1,506.00","1,503.53","1,582.00","1,013.00","13,14,312","1,97,61,02,494.05","71,176"
"10-Jul-2024","EQ","1,512.10","1,517.25","1,492.25","1,512.05","1,512.80","1,513.20","1,506.52","1,582.00","1,013.00","6,71,042","1,01,09,39,110.60","48,314"
"09-Jul-2024","EQ","1,496.90","1,515.00","1,487.30","1,487.05","1,514.00","1,512.05","1,506.04","1,582.00","1,013.00","17,91,406","2,69,79,36,380.70","1,06,507"
"08-Jul-2024","EQ","1,516.00","1,524.65","1,483.20","1,509.90","1,491.00","1,487.05","1,500.41","1,582.00","1,013.00","15,24,489","2,28,73,54,157.30","70,425"
